id,timestamp,genes,clean_acc,blackbox_acc,clean_acc_f,black_acc_f,genes_list,L,arch_readable,stages,balanced
29,2025-11-24T13:59:21.038250,[0. 1. 0. 0. 1. 0. 0. 1. 0. 2. 0. 1. 2. 2. 1. 1.],"83,23412698","52,38095238",83.23412698,52.38095238,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 2, 2, 1, 1]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['Conv', 'Transformer', 'Conv', 'Conv']; c4:['Transformer', 'Conv', 'MLP', 'Conv', 'Transformer', 'MLP']; c5:['MLP', 'Transformer', 'Transformer']","c2=Conv,Transformer,Conv;c3=Conv,Transformer,Conv,Conv;c4=Transformer,Conv,MLP,Conv,Transformer,MLP;c5=MLP,Transformer,Transformer",67.80753967999999
32,2025-11-25T11:35:47.077650,[2. 2. 2. 2. 1. 2. 0. 1. 2. 1. 1. 2. 0. 1. 0. 0.],"75,69444444","59,7718254",75.69444444,59.7718254,"[2, 2, 2, 2, 1, 2, 0, 1, 2, 1, 1, 2, 0, 1, 0, 0]",16,"c2:['MLP', 'MLP', 'MLP']; c3:['MLP', 'Transformer', 'MLP', 'Conv']; c4:['Transformer', 'MLP', 'Transformer', 'Transformer', 'MLP', 'Conv']; c5:['Transformer', 'Conv', 'Conv']","c2=MLP,MLP,MLP;c3=MLP,Transformer,MLP,Conv;c4=Transformer,MLP,Transformer,Transformer,MLP,Conv;c5=Transformer,Conv,Conv",67.73313492
39,2025-11-24T14:49:49.469007,[2. 0. 0. 2. 0. 2. 0. 0. 1. 0. 0. 2. 2. 1. 1. 2.],75,"60,31746032",75.0,60.31746032,"[2, 0, 0, 2, 0, 2, 0, 0, 1, 0, 0, 2, 2, 1, 1, 2]",16,"c2:['MLP', 'Conv', 'Conv']; c3:['MLP', 'Conv', 'MLP', 'Conv']; c4:['Conv', 'Transformer', 'Conv', 'Conv', 'MLP', 'MLP']; c5:['Transformer', 'Transformer', 'MLP']","c2=MLP,Conv,Conv;c3=MLP,Conv,MLP,Conv;c4=Conv,Transformer,Conv,Conv,MLP,MLP;c5=Transformer,Transformer,MLP",67.65873016
35,2025-11-24T19:03:22.012962,[1. 0. 2. 2. 0. 2. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0.],"78,86904762","56,20039683",78.86904762,56.20039683,"[1, 0, 2, 2, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",16,"c2:['Transformer', 'Conv', 'MLP']; c3:['MLP', 'Conv', 'MLP', 'Conv']; c4:['Transformer', 'Conv', 'Transformer', 'Conv', 'Conv', 'Conv']; c5:['Transformer', 'Transformer', 'Conv']","c2=Transformer,Conv,MLP;c3=MLP,Conv,MLP,Conv;c4=Transformer,Conv,Transformer,Conv,Conv,Conv;c5=Transformer,Transformer,Conv",67.534722225
34,2025-11-25T11:38:39.785764,[0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 2. 2. 0. 1. 0. 1.],"79,36507937","55,6547619",79.36507937,55.6547619,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 2, 0, 1, 0, 1]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['Conv', 'Conv', 'Transformer', 'Transformer']; c4:['Conv', 'Conv', 'Transformer', 'MLP', 'MLP', 'Conv']; c5:['Transformer', 'Conv', 'Transformer']","c2=Conv,Conv,Conv;c3=Conv,Conv,Transformer,Transformer;c4=Conv,Conv,Transformer,MLP,MLP,Conv;c5=Transformer,Conv,Transformer",67.509920635
39,2025-11-25T11:53:39.221849,[0. 2. 2. 1. 2. 2. 0. 1. 0. 1. 0. 0. 2. 2. 0. 2.],"80,05952381","54,91071429",80.05952381,54.91071429,"[0, 2, 2, 1, 2, 2, 0, 1, 0, 1, 0, 0, 2, 2, 0, 2]",16,"c2:['Conv', 'MLP', 'MLP']; c3:['Transformer', 'MLP', 'MLP', 'Conv']; c4:['Transformer', 'Conv', 'Transformer', 'Conv', 'Conv', 'MLP']; c5:['MLP', 'Conv', 'MLP']","c2=Conv,MLP,MLP;c3=Transformer,MLP,MLP,Conv;c4=Transformer,Conv,Transformer,Conv,Conv,MLP;c5=MLP,Conv,MLP",67.48511905000001
31,2025-11-25T14:37:22.463290,[1. 1. 0. 1. 0. 0. 2. 2. 1. 2. 1. 1. 0. 2. 1. 0.],"78,86904762","55,8531746",78.86904762,55.8531746,"[1, 1, 0, 1, 0, 0, 2, 2, 1, 2, 1, 1, 0, 2, 1, 0]",16,"c2:['Transformer', 'Transformer', 'Conv']; c3:['Transformer', 'Conv', 'Conv', 'MLP']; c4:['MLP', 'Transformer', 'MLP', 'Transformer', 'Transformer', 'Conv']; c5:['MLP', 'Transformer', 'Conv']","c2=Transformer,Transformer,Conv;c3=Transformer,Conv,Conv,MLP;c4=MLP,Transformer,MLP,Transformer,Transformer,Conv;c5=MLP,Transformer,Conv",67.36111111
42,2025-11-25T12:03:47.096867,[2. 1. 0. 2. 1. 0. 0. 1. 2. 0. 2. 0. 2. 2. 2. 0.],"79,56349206","55,10912698",79.56349206,55.10912698,"[2, 1, 0, 2, 1, 0, 0, 1, 2, 0, 2, 0, 2, 2, 2, 0]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['MLP', 'Transformer', 'Conv', 'Conv']; c4:['Transformer', 'MLP', 'Conv', 'MLP', 'Conv', 'MLP']; c5:['MLP', 'MLP', 'Conv']","c2=MLP,Transformer,Conv;c3=MLP,Transformer,Conv,Conv;c4=Transformer,MLP,Conv,MLP,Conv,MLP;c5=MLP,MLP,Conv",67.33630952
26,2025-11-24T18:15:11.173164,[0. 0. 0. 0. 1. 0. 2. 0. 1. 2. 0. 2. 1. 1. 0. 1.],"78,96825397","55,15873016",78.96825397,55.15873016,"[0, 0, 0, 0, 1, 0, 2, 0, 1, 2, 0, 2, 1, 1, 0, 1]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['Conv', 'Transformer', 'Conv', 'MLP']; c4:['Conv', 'Transformer', 'MLP', 'Conv', 'MLP', 'Transformer']; c5:['Transformer', 'Conv', 'Transformer']","c2=Conv,Conv,Conv;c3=Conv,Transformer,Conv,MLP;c4=Conv,Transformer,MLP,Conv,MLP,Transformer;c5=Transformer,Conv,Transformer",67.063492065
25,2025-11-25T14:12:15.631865,[0. 0. 2. 2. 0. 0. 2. 1. 0. 1. 1. 0. 0. 1. 1. 1.],"79,06746032","55,05952381",79.06746032,55.05952381,"[0, 0, 2, 2, 0, 0, 2, 1, 0, 1, 1, 0, 0, 1, 1, 1]",16,"c2:['Conv', 'Conv', 'MLP']; c3:['MLP', 'Conv', 'Conv', 'MLP']; c4:['Transformer', 'Conv', 'Transformer', 'Transformer', 'Conv', 'Conv']; c5:['Transformer', 'Transformer', 'Transformer']","c2=Conv,Conv,MLP;c3=MLP,Conv,Conv,MLP;c4=Transformer,Conv,Transformer,Transformer,Conv,Conv;c5=Transformer,Transformer,Transformer",67.06349206499999
36,2025-11-21T13:34:18.862575,[0. 1. 0. 1. 2. 0. 0. 0. 2. 2. 0. 0. 0. 0. 1. 1.],"79,56349206","54,56349206",79.56349206,54.56349206,"[0, 1, 0, 1, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1, 1]",16,"c2:['Conv', 'Transformer', 'Conv']; c3:['Transformer', 'MLP', 'Conv', 'Conv']; c4:['Conv', 'MLP', 'MLP', 'Conv', 'Conv', 'Conv']; c5:['Conv', 'Transformer', 'Transformer']","c2=Conv,Transformer,Conv;c3=Transformer,MLP,Conv,Conv;c4=Conv,MLP,MLP,Conv,Conv,Conv;c5=Conv,Transformer,Transformer",67.06349206
19,2025-11-24T13:14:10.349104,[2. 2. 1. 2. 2. 1. 0. 1. 0. 1. 0. 0. 0. 0. 2. 2.],"76,19047619","57,83730159",76.19047619,57.83730159,"[2, 2, 1, 2, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 2]",16,"c2:['MLP', 'MLP', 'Transformer']; c3:['MLP', 'MLP', 'Transformer', 'Conv']; c4:['Transformer', 'Conv', 'Transformer', 'Conv', 'Conv', 'Conv']; c5:['Conv', 'MLP', 'MLP']","c2=MLP,MLP,Transformer;c3=MLP,MLP,Transformer,Conv;c4=Transformer,Conv,Transformer,Conv,Conv,Conv;c5=Conv,MLP,MLP",67.01388889
9,2025-11-25T10:26:50.494577,[2. 2. 2. 0. 1. 2. 2. 2. 1. 0. 1. 0. 0. 2. 0. 0.],"77,97619048","55,80357143",77.97619048,55.80357143,"[2, 2, 2, 0, 1, 2, 2, 2, 1, 0, 1, 0, 0, 2, 0, 0]",16,"c2:['MLP', 'MLP', 'MLP']; c3:['Conv', 'Transformer', 'MLP', 'MLP']; c4:['MLP', 'Transformer', 'Conv', 'Transformer', 'Conv', 'Conv']; c5:['MLP', 'Conv', 'Conv']","c2=MLP,MLP,MLP;c3=Conv,Transformer,MLP,MLP;c4=MLP,Transformer,Conv,Transformer,Conv,Conv;c5=MLP,Conv,Conv",66.889880955
21,2025-11-21T12:50:33.648407,[2. 0. 1. 0. 0. 2. 2. 0. 0. 0. 2. 1. 2. 2. 2. 1.],"74,70238095","58,87896825",74.70238095,58.87896825,"[2, 0, 1, 0, 0, 2, 2, 0, 0, 0, 2, 1, 2, 2, 2, 1]",16,"c2:['MLP', 'Conv', 'Transformer']; c3:['Conv', 'Conv', 'MLP', 'MLP']; c4:['Conv', 'Conv', 'Conv', 'MLP', 'Transformer', 'MLP']; c5:['MLP', 'MLP', 'Transformer']","c2=MLP,Conv,Transformer;c3=Conv,Conv,MLP,MLP;c4=Conv,Conv,Conv,MLP,Transformer,MLP;c5=MLP,MLP,Transformer",66.7906746
19,2025-11-24T17:37:39.285709,[1. 0. 0. 1. 2. 2. 1. 1. 1. 0. 0. 0. 0. 1. 2. 1.],"77,38095238","56,00198413",77.38095238,56.00198413,"[1, 0, 0, 1, 2, 2, 1, 1, 1, 0, 0, 0, 0, 1, 2, 1]",16,"c2:['Transformer', 'Conv', 'Conv']; c3:['Transformer', 'MLP', 'MLP', 'Transformer']; c4:['Transformer', 'Transformer', 'Conv', 'Conv', 'Conv', 'Conv']; c5:['Transformer', 'MLP', 'Transformer']","c2=Transformer,Conv,Conv;c3=Transformer,MLP,MLP,Transformer;c4=Transformer,Transformer,Conv,Conv,Conv,Conv;c5=Transformer,MLP,Transformer",66.69146825499999
23,2025-11-21T12:55:21.479177,[2. 1. 2. 2. 2. 0. 2. 2. 0. 0. 1. 0. 2. 1. 2. 2.],"64,98015873","67,41071429",64.98015873,67.41071429,"[2, 1, 2, 2, 2, 0, 2, 2, 0, 0, 1, 0, 2, 1, 2, 2]",16,"c2:['MLP', 'Transformer', 'MLP']; c3:['MLP', 'MLP', 'Conv', 'MLP']; c4:['MLP', 'Conv', 'Conv', 'Transformer', 'Conv', 'MLP']; c5:['Transformer', 'MLP', 'MLP']","c2=MLP,Transformer,MLP;c3=MLP,MLP,Conv,MLP;c4=MLP,Conv,Conv,Transformer,Conv,MLP;c5=Transformer,MLP,MLP",66.19543651000001
17,2025-11-24T17:28:27.950764,[1. 2. 1. 2. 2. 1. 0. 2. 0. 2. 2. 0. 2. 2. 0. 0.],"77,48015873","54,41468254",77.48015873,54.41468254,"[1, 2, 1, 2, 2, 1, 0, 2, 0, 2, 2, 0, 2, 2, 0, 0]",16,"c2:['Transformer', 'MLP', 'Transformer']; c3:['MLP', 'MLP', 'Transformer', 'Conv']; c4:['MLP', 'Conv', 'MLP', 'MLP', 'Conv', 'MLP']; c5:['MLP', 'Conv', 'Conv']","c2=Transformer,MLP,Transformer;c3=MLP,MLP,Transformer,Conv;c4=MLP,Conv,MLP,MLP,Conv,MLP;c5=MLP,Conv,Conv",65.947420635
45,2025-11-25T12:13:15.769961,[0. 2. 2. 1. 2. 0. 2. 1. 0. 2. 1. 1. 0. 2. 1. 1.],"80,55555556","51,09126984",80.55555556,51.09126984,"[0, 2, 2, 1, 2, 0, 2, 1, 0, 2, 1, 1, 0, 2, 1, 1]",16,"c2:['Conv', 'MLP', 'MLP']; c3:['Transformer', 'MLP', 'Conv', 'MLP']; c4:['Transformer', 'Conv', 'MLP', 'Transformer', 'Transformer', 'Conv']; c5:['MLP', 'Transformer', 'Transformer']","c2=Conv,MLP,MLP;c3=Transformer,MLP,Conv,MLP;c4=Transformer,Conv,MLP,Transformer,Transformer,Conv;c5=MLP,Transformer,Transformer",65.8234127
47,2025-11-24T15:33:55.937058,[0. 0. 0. 2. 2. 1. 1. 0. 0. 1. 2. 0. 0. 2. 0. 1.],"73,71031746","57,58928571",73.71031746,57.58928571,"[0, 0, 0, 2, 2, 1, 1, 0, 0, 1, 2, 0, 0, 2, 0, 1]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['MLP', 'MLP', 'Transformer', 'Transformer']; c4:['Conv', 'Conv', 'Transformer', 'MLP', 'Conv', 'Conv']; c5:['MLP', 'Conv', 'Transformer']","c2=Conv,Conv,Conv;c3=MLP,MLP,Transformer,Transformer;c4=Conv,Conv,Transformer,MLP,Conv,Conv;c5=MLP,Conv,Transformer",65.649801585
4,2025-11-24T16:26:44.319744,[0. 1. 2. 2. 0. 2. 2. 1. 0. 2. 2. 0. 0. 2. 0. 0.],"77,38095238","53,125",77.38095238,53.125,"[0, 1, 2, 2, 0, 2, 2, 1, 0, 2, 2, 0, 0, 2, 0, 0]",16,"c2:['Conv', 'Transformer', 'MLP']; c3:['MLP', 'Conv', 'MLP', 'MLP']; c4:['Transformer', 'Conv', 'MLP', 'MLP', 'Conv', 'Conv']; c5:['MLP', 'Conv', 'Conv']","c2=Conv,Transformer,MLP;c3=MLP,Conv,MLP,MLP;c4=Transformer,Conv,MLP,MLP,Conv,Conv;c5=MLP,Conv,Conv",65.25297619
43,2025-11-24T15:10:24.583274,[1. 2. 1. 0. 2. 2. 0. 2. 2. 0. 2. 1. 0. 1. 1. 1.],"79,26587302","51,09126984",79.26587302,51.09126984,"[1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 2, 1, 0, 1, 1, 1]",16,"c2:['Transformer', 'MLP', 'Transformer']; c3:['Conv', 'MLP', 'MLP', 'Conv']; c4:['MLP', 'MLP', 'Conv', 'MLP', 'Transformer', 'Conv']; c5:['Transformer', 'Transformer', 'Transformer']","c2=Transformer,MLP,Transformer;c3=Conv,MLP,MLP,Conv;c4=MLP,MLP,Conv,MLP,Transformer,Conv;c5=Transformer,Transformer,Transformer",65.17857143
45,2025-11-21T14:04:16.152963,[2. 2. 1. 1. 2. 2. 1. 1. 0. 1. 1. 2. 0. 2. 0. 1.],"76,58730159","53,37301587",76.58730159,53.37301587,"[2, 2, 1, 1, 2, 2, 1, 1, 0, 1, 1, 2, 0, 2, 0, 1]",16,"c2:['MLP', 'MLP', 'Transformer']; c3:['Transformer', 'MLP', 'MLP', 'Transformer']; c4:['Transformer', 'Conv', 'Transformer', 'Transformer', 'MLP', 'Conv']; c5:['MLP', 'Conv', 'Transformer']","c2=MLP,MLP,Transformer;c3=Transformer,MLP,MLP,Transformer;c4=Transformer,Conv,Transformer,Transformer,MLP,Conv;c5=MLP,Conv,Transformer",64.98015873
2,2025-11-25T10:05:06.740335,[0. 0. 0. 1. 1. 2. 0. 2. 1. 2. 2. 2. 0. 2. 2. 2.],"70,93253968","58,73015873",70.93253968,58.73015873,"[0, 0, 0, 1, 1, 2, 0, 2, 1, 2, 2, 2, 0, 2, 2, 2]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['Transformer', 'Transformer', 'MLP', 'Conv']; c4:['MLP', 'Transformer', 'MLP', 'MLP', 'MLP', 'Conv']; c5:['MLP', 'MLP', 'MLP']","c2=Conv,Conv,Conv;c3=Transformer,Transformer,MLP,Conv;c4=MLP,Transformer,MLP,MLP,MLP,Conv;c5=MLP,MLP,MLP",64.83134920500001
38,2025-11-24T14:46:34.002642,[2. 1. 2. 0. 1. 2. 2. 1. 2. 1. 0. 0. 2. 2. 1. 2.],"76,78571429","52,82738095",76.78571429,52.82738095,"[2, 1, 2, 0, 1, 2, 2, 1, 2, 1, 0, 0, 2, 2, 1, 2]",16,"c2:['MLP', 'Transformer', 'MLP']; c3:['Conv', 'Transformer', 'MLP', 'MLP']; c4:['Transformer', 'MLP', 'Transformer', 'Conv', 'Conv', 'MLP']; c5:['MLP', 'Transformer', 'MLP']","c2=MLP,Transformer,MLP;c3=Conv,Transformer,MLP,MLP;c4=Transformer,MLP,Transformer,Conv,Conv,MLP;c5=MLP,Transformer,MLP",64.80654762
3,2025-11-24T12:03:18.311410,[2. 2. 1. 2. 1. 1. 1. 0. 1. 0. 2. 0. 2. 1. 1. 2.],"68,84920635","60,56547619",68.84920635,60.56547619,"[2, 2, 1, 2, 1, 1, 1, 0, 1, 0, 2, 0, 2, 1, 1, 2]",16,"c2:['MLP', 'MLP', 'Transformer']; c3:['MLP', 'Transformer', 'Transformer', 'Transformer']; c4:['Conv', 'Transformer', 'Conv', 'MLP', 'Conv', 'MLP']; c5:['Transformer', 'Transformer', 'MLP']","c2=MLP,MLP,Transformer;c3=MLP,Transformer,Transformer,Transformer;c4=Conv,Transformer,Conv,MLP,Conv,MLP;c5=Transformer,Transformer,MLP",64.70734127
37,2025-11-24T19:14:27.708729,[1. 1. 0. 1. 2. 2. 0. 0. 2. 1. 2. 2. 2. 2. 1. 1.],"69,1468254","60,16865079",69.1468254,60.16865079,"[1, 1, 0, 1, 2, 2, 0, 0, 2, 1, 2, 2, 2, 2, 1, 1]",16,"c2:['Transformer', 'Transformer', 'Conv']; c3:['Transformer', 'MLP', 'MLP', 'Conv']; c4:['Conv', 'MLP', 'Transformer', 'MLP', 'MLP', 'MLP']; c5:['MLP', 'Transformer', 'Transformer']","c2=Transformer,Transformer,Conv;c3=Transformer,MLP,MLP,Conv;c4=Conv,MLP,Transformer,MLP,MLP,MLP;c5=MLP,Transformer,Transformer",64.657738095
20,2025-11-24T17:43:38.829190,[0. 1. 1. 2. 1. 1. 0. 1. 0. 1. 2. 2. 0. 2. 0. 1.],"74,4047619","54,26587302",74.4047619,54.26587302,"[0, 1, 1, 2, 1, 1, 0, 1, 0, 1, 2, 2, 0, 2, 0, 1]",16,"c2:['Conv', 'Transformer', 'Transformer']; c3:['MLP', 'Transformer', 'Transformer', 'Conv']; c4:['Transformer', 'Conv', 'Transformer', 'MLP', 'MLP', 'Conv']; c5:['MLP', 'Conv', 'Transformer']","c2=Conv,Transformer,Transformer;c3=MLP,Transformer,Transformer,Conv;c4=Transformer,Conv,Transformer,MLP,MLP,Conv;c5=MLP,Conv,Transformer",64.33531746
30,2025-11-21T13:17:20.884957,[1. 2. 1. 0. 2. 1. 0. 1. 2. 0. 2. 2. 2. 1. 0. 2.],"79,16666667","49,05753968",79.16666667,49.05753968,"[1, 2, 1, 0, 2, 1, 0, 1, 2, 0, 2, 2, 2, 1, 0, 2]",16,"c2:['Transformer', 'MLP', 'Transformer']; c3:['Conv', 'MLP', 'Transformer', 'Conv']; c4:['Transformer', 'MLP', 'Conv', 'MLP', 'MLP', 'MLP']; c5:['Transformer', 'Conv', 'MLP']","c2=Transformer,MLP,Transformer;c3=Conv,MLP,Transformer,Conv;c4=Transformer,MLP,Conv,MLP,MLP,MLP;c5=Transformer,Conv,MLP",64.112103175
49,2025-11-24T20:17:34.841543,[2. 1. 0. 2. 1. 1. 1. 2. 2. 1. 1. 2. 0. 2. 0. 1.],"74,90079365","53,27380952",74.90079365,53.27380952,"[2, 1, 0, 2, 1, 1, 1, 2, 2, 1, 1, 2, 0, 2, 0, 1]",16,"c2:['MLP', 'Transformer', 'Conv']; c3:['MLP', 'Transformer', 'Transformer', 'Transformer']; c4:['MLP', 'MLP', 'Transformer', 'Transformer', 'MLP', 'Conv']; c5:['MLP', 'Conv', 'Transformer']","c2=MLP,Transformer,Conv;c3=MLP,Transformer,Transformer,Transformer;c4=MLP,MLP,Transformer,Transformer,MLP,Conv;c5=MLP,Conv,Transformer",64.087301585
12,2025-11-24T17:07:02.172218,[0. 0. 0. 1. 0. 2. 2. 0. 0. 2. 0. 0. 1. 0. 2. 2.],"74,8015873","53,3234127",74.8015873,53.3234127,"[0, 0, 0, 1, 0, 2, 2, 0, 0, 2, 0, 0, 1, 0, 2, 2]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['Transformer', 'Conv', 'MLP', 'MLP']; c4:['Conv', 'Conv', 'MLP', 'Conv', 'Conv', 'Transformer']; c5:['Conv', 'MLP', 'MLP']","c2=Conv,Conv,Conv;c3=Transformer,Conv,MLP,MLP;c4=Conv,Conv,MLP,Conv,Conv,Transformer;c5=Conv,MLP,MLP",64.0625
36,2025-11-24T14:36:43.047441,[2. 2. 0. 1. 1. 0. 1. 1. 2. 1. 2. 0. 1. 2. 1. 2.],"76,19047619","51,38888889",76.19047619,51.38888889,"[2, 2, 0, 1, 1, 0, 1, 1, 2, 1, 2, 0, 1, 2, 1, 2]",16,"c2:['MLP', 'MLP', 'Conv']; c3:['Transformer', 'Transformer', 'Conv', 'Transformer']; c4:['Transformer', 'MLP', 'Transformer', 'MLP', 'Conv', 'Transformer']; c5:['MLP', 'Transformer', 'MLP']","c2=MLP,MLP,Conv;c3=Transformer,Transformer,Conv,Transformer;c4=Transformer,MLP,Transformer,MLP,Conv,Transformer;c5=MLP,Transformer,MLP",63.78968254
37,2025-11-24T14:41:28.508922,[1. 0. 0. 1. 2. 2. 0. 2. 1. 2. 0. 1. 2. 1. 0. 1.],"73,21428571","54,26587302",73.21428571,54.26587302,"[1, 0, 0, 1, 2, 2, 0, 2, 1, 2, 0, 1, 2, 1, 0, 1]",16,"c2:['Transformer', 'Conv', 'Conv']; c3:['Transformer', 'MLP', 'MLP', 'Conv']; c4:['MLP', 'Transformer', 'MLP', 'Conv', 'Transformer', 'MLP']; c5:['Transformer', 'Conv', 'Transformer']","c2=Transformer,Conv,Conv;c3=Transformer,MLP,MLP,Conv;c4=MLP,Transformer,MLP,Conv,Transformer,MLP;c5=Transformer,Conv,Transformer",63.740079365
22,2025-11-24T13:27:36.142866,[2. 0. 2. 2. 0. 1. 2. 2. 2. 2. 1. 0. 0. 1. 2. 0.],"71,32936508","55,80357143",71.32936508,55.80357143,"[2, 0, 2, 2, 0, 1, 2, 2, 2, 2, 1, 0, 0, 1, 2, 0]",16,"c2:['MLP', 'Conv', 'MLP']; c3:['MLP', 'Conv', 'Transformer', 'MLP']; c4:['MLP', 'MLP', 'MLP', 'Transformer', 'Conv', 'Conv']; c5:['Transformer', 'MLP', 'Conv']","c2=MLP,Conv,MLP;c3=MLP,Conv,Transformer,MLP;c4=MLP,MLP,MLP,Transformer,Conv,Conv;c5=Transformer,MLP,Conv",63.566468255000004
44,2025-11-25T12:09:30.783919,[0. 0. 2. 2. 0. 0. 1. 2. 0. 0. 0. 1. 0. 2. 0. 2.],"78,76984127","48,11507937",78.76984127,48.11507937,"[0, 0, 2, 2, 0, 0, 1, 2, 0, 0, 0, 1, 0, 2, 0, 2]",16,"c2:['Conv', 'Conv', 'MLP']; c3:['MLP', 'Conv', 'Conv', 'Transformer']; c4:['MLP', 'Conv', 'Conv', 'Conv', 'Transformer', 'Conv']; c5:['MLP', 'Conv', 'MLP']","c2=Conv,Conv,MLP;c3=MLP,Conv,Conv,Transformer;c4=MLP,Conv,Conv,Conv,Transformer,Conv;c5=MLP,Conv,MLP",63.442460319999995
1,2025-11-21T11:54:12.886432,[2. 1. 2. 1. 2. 0. 1. 0. 1. 2. 1. 1. 2. 1. 0. 2.],"71,72619048","55,10912698",71.72619048,55.10912698,"[2, 1, 2, 1, 2, 0, 1, 0, 1, 2, 1, 1, 2, 1, 0, 2]",16,"c2:['MLP', 'Transformer', 'MLP']; c3:['Transformer', 'MLP', 'Conv', 'Transformer']; c4:['Conv', 'Transformer', 'MLP', 'Transformer', 'Transformer', 'MLP']; c5:['Transformer', 'Conv', 'MLP']","c2=MLP,Transformer,MLP;c3=Transformer,MLP,Conv,Transformer;c4=Conv,Transformer,MLP,Transformer,Transformer,MLP;c5=Transformer,Conv,MLP",63.41765873
25,2025-11-25T11:11:47.037905,[2. 0. 0. 0. 2. 2. 0. 0. 1. 0. 0. 0. 1. 1. 2. 0.],"72,22222222","54,41468254",72.22222222,54.41468254,"[2, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0]",16,"c2:['MLP', 'Conv', 'Conv']; c3:['Conv', 'MLP', 'MLP', 'Conv']; c4:['Conv', 'Transformer', 'Conv', 'Conv', 'Conv', 'Transformer']; c5:['Transformer', 'MLP', 'Conv']","c2=MLP,Conv,Conv;c3=Conv,MLP,MLP,Conv;c4=Conv,Transformer,Conv,Conv,Conv,Transformer;c5=Transformer,MLP,Conv",63.318452380000004
21,2025-11-25T11:01:30.808193,[0. 0. 0. 0. 0. 1. 1. 2. 0. 2. 0. 1. 0. 1. 1. 2.],"80,55555556","45,88293651",80.55555556,45.88293651,"[0, 0, 0, 0, 0, 1, 1, 2, 0, 2, 0, 1, 0, 1, 1, 2]",16,"c2:['Conv', 'Conv', 'Conv']; c3:['Conv', 'Conv', 'Transformer', 'Transformer']; c4:['MLP', 'Conv', 'MLP', 'Conv', 'Transformer', 'Conv']; c5:['Transformer', 'Transformer', 'MLP']","c2=Conv,Conv,Conv;c3=Conv,Conv,Transformer,Transformer;c4=MLP,Conv,MLP,Conv,Transformer,Conv;c5=Transformer,Transformer,MLP",63.219246035
37,2025-11-25T14:55:36.457887,[1. 2. 2. 0. 1. 2. 0. 1. 0. 1. 1. 1. 2. 2. 2. 0.],"77,97619048","48,41269841",77.97619048,48.41269841,"[1, 2, 2, 0, 1, 2, 0, 1, 0, 1, 1, 1, 2, 2, 2, 0]",16,"c2:['Transformer', 'MLP', 'MLP']; c3:['Conv', 'Transformer', 'MLP', 'Conv']; c4:['Transformer', 'Conv', 'Transformer', 'Transformer', 'Transformer', 'MLP']; c5:['MLP', 'MLP', 'Conv']","c2=Transformer,MLP,MLP;c3=Conv,Transformer,MLP,Conv;c4=Transformer,Conv,Transformer,Transformer,Transformer,MLP;c5=MLP,MLP,Conv",63.194444445
0,2025-11-25T12:50:51.577588,[0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 1. 1. 2.],"69,64285714","56,20039683",69.64285714,56.20039683,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 2]",16,"c2:['Conv', 'Conv', 'Transformer']; c3:['Transformer', 'Transformer', 'Transformer', 'Conv']; c4:['Conv', 'Conv', 'Transformer', 'Conv', 'Conv', 'Transformer']; c5:['Transformer', 'Transformer', 'MLP']","c2=Conv,Conv,Transformer;c3=Transformer,Transformer,Transformer,Conv;c4=Conv,Conv,Transformer,Conv,Conv,Transformer;c5=Transformer,Transformer,MLP",62.921626985
31,2025-11-24T14:08:38.969265,[1. 2. 1. 2. 2. 0. 0. 0. 1. 2. 0. 0. 1. 2. 1. 1.],"71,82539683","53,7202381",71.82539683,53.7202381,"[1, 2, 1, 2, 2, 0, 0, 0, 1, 2, 0, 0, 1, 2, 1, 1]",16,"c2:['Transformer', 'MLP', 'Transformer']; c3:['MLP', 'MLP', 'Conv', 'Conv']; c4:['Conv', 'Transformer', 'MLP', 'Conv', 'Conv', 'Transformer']; c5:['MLP', 'Transformer', 'Transformer']","c2=Transformer,MLP,Transformer;c3=MLP,MLP,Conv,Conv;c4=Conv,Transformer,MLP,Conv,Conv,Transformer;c5=MLP,Transformer,Transformer",62.772817465
