timestamp;epoch;genotype_normal;genotype_reduce;genotype_full;clean_acc;clean_loss;train_acc;train_loss;f1;params;total_time_sec
03:44,1;73;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;83,94834137;0,615531027;84,13284302;0,468854994;0,78008711;133967;3,769298315
03:44,2;74;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;80,99630737;0,650209963;84,07134247;0,550316453;0,713596386;133967;3,769298315
03:44,2;75;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,68634796;0,555715263;82,47232819;0,516699374;0,774751885;133967;3,769298315
03:44,2;76;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;83,94834137;0,585939884;84,07134247;0,443378478;0,781083578;133967;3,769298315
03:44,2;77;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;82,10331726;0,636723101;81,67282104;0,558285415;0,786620472;133967;3,769298315
03:44,2;78;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;79,52029419;0,715770066;84,00984192;0,512509167;0,759628994;133967;3,769298315
03:44,2;79;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;83,76383972;0,668225408;81,4883194;0,59230113;0,779644688;133967;3,769298315
03:44,2;80;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;83,94834137;0,678213477;83,94834137;0,500493705;0,753120814;133967;3,769298315
03:44,2;81;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,05535126;0,584621668;80,62731171;0,573061168;0,761350072;133967;3,769298315
03:44,2;82;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;81,54981232;0,583195925;83,51783752;0,519170761;0,728674606;133967;3,769298315
03:44,2;83;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;78,59778595;0,65589422;84,31734467;0,453025371;0,718844719;133967;3,769298315
03:44,2;84;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,31734467;0,609229803;82,41082764;0,490534157;0,781016174;133967;3,769298315
03:44,2;85;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,23985291;0,653201103;84,87084961;0,432600379;0,77509099;133967;3,769298315
03:44,2;86;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;84,68634796;0,696954966;85,23985291;0,448763907;0,774651331;133967;3,769298315
03:44,2;87;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;86,53136444;0,620691717;84,37884521;0,450987905;0,811018197;133967;3,769298315
03:44,2;88;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;85,42435455;0,641785502;86,53136444;0,423453212;0,803486565;133967;3,769298315
