timestamp;epoch;genotype_normal;genotype_reduce;genotype_full;clean_acc;clean_loss;train_acc;train_loss;f1;params;total_time_sec
2025-12-15T15:43:18.115000;48;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};69,32;0,980017869;74,212;1,429852326;0,696896874;3,385666;248,5561221
2025-12-15T15:47:26.340347;49;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};71,91;0,834697501;74,364;1,429142482;0,707336089;3,385666;248,2222641
2025-12-15T15:51:33.472498;50;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};73,79;0,775499898;74,396;1,426941506;0,737197448;3,385666;247,1288912
2025-12-15T15:55:39.256036;51;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};73,51;0,770219779;74,372;1,424575887;0,72963855;3,385666;245,7432227
2025-12-15T15:59:47.077510;52;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};74,59;0,77052969;74,502;1,420861151;0,737045436;3,385666;247,8182325
2025-12-15T16:03:55.153976;53;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};76,68;0,714777816;74,362;1,423134866;0,763338973;3,385666;248,0366905
2025-12-15T16:08:03.190625;54;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};73,68;0,745146762;74,822;1,417744287;0,72735802;3,385666;247,9965982
2025-12-15T16:12:11.630039;55;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};74,98;0,769884632;74,89;1,417628206;0,744166595;3,385666;248,4363506
2025-12-15T16:16:19.935255;56;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};73,66;0,790441773;75,13;1,414576806;0,737156453;3,385666;248,3020697
2025-12-15T16:20:28.575470;57;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};74,04;0,802822543;74,802;1,412875409;0,736500693;3,385666;248,6356225
